StartTime: 2025-07-09 14:38:37
Timestamp;W;A;D;Space;HP;Death;EnemiesVisible;Checkpoint;X;Y
2,15;0;0;0;0;85;0;0;0;-8,00;-6,18
2,16;0;0;0;0;85;0;0;0;-8,00;-6,18
2,18;0;0;0;0;85;0;0;0;-8,00;-6,18
2,20;0;0;0;0;85;0;0;0;-8,00;-6,18
2,21;0;0;0;0;85;0;0;0;-8,00;-6,18
2,23;0;0;0;0;85;0;0;0;-8,00;-6,18
2,25;0;0;0;0;85;0;0;0;-8,00;-6,18
2,26;0;0;0;0;85;0;0;0;-8,00;-6,18
2,28;0;0;0;0;85;0;0;0;-8,00;-6,18
2,30;0;0;0;0;85;0;0;0;-8,00;-6,18
2,31;0;0;0;0;85;0;0;0;-8,00;-6,18
2,33;0;0;0;0;85;0;0;0;-8,00;-6,18
2,35;0;0;0;0;85;0;0;0;-8,00;-6,18
2,36;0;0;0;0;85;0;0;0;-8,00;-6,18
2,38;0;0;0;0;85;0;0;0;-8,00;-6,18
2,40;0;0;0;0;85;0;0;0;-8,00;-6,18
2,41;0;0;0;0;85;0;0;0;-8,00;-6,18
2,43;0;0;0;0;85;0;0;0;-8,00;-6,18
2,45;0;0;0;0;85;0;0;0;-8,00;-6,18
2,46;0;0;0;0;85;0;0;0;-8,00;-6,18
2,48;0;0;0;0;85;0;0;0;-8,00;-6,18
2,50;0;0;0;0;85;0;0;0;-8,00;-6,18
2,51;0;0;0;0;85;0;0;0;-8,00;-6,18
2,53;0;0;0;0;85;0;0;0;-8,00;-6,18
2,55;0;0;0;0;85;0;0;0;-8,00;-6,18
2,56;0;0;0;0;85;0;0;0;-8,00;-6,18
2,58;0;0;0;0;85;0;0;0;-8,00;-6,18
2,60;0;0;0;0;85;0;0;0;-8,00;-6,18
2,61;0;0;0;0;85;0;0;0;-8,00;-6,18
2,63;0;0;0;0;85;0;0;0;-8,00;-6,18
2,65;0;0;0;0;85;0;0;0;-8,00;-6,18
2,66;0;0;0;0;85;0;0;0;-8,00;-6,18
2,68;0;0;0;0;85;0;0;0;-8,00;-6,18
2,70;0;0;0;0;85;0;0;0;-8,00;-6,18
2,71;0;0;0;0;85;0;0;0;-8,00;-6,18
2,73;0;0;0;0;85;0;0;0;-8,00;-6,18
2,75;0;0;0;0;85;0;0;0;-8,00;-6,18
2,76;0;0;0;0;85;0;0;0;-8,00;-6,18
2,78;0;0;0;0;85;0;0;0;-8,00;-6,18
2,80;0;0;0;0;85;0;0;0;-8,00;-6,18
2,81;0;0;0;0;85;0;0;0;-8,00;-6,18
2,83;0;0;0;0;85;0;0;0;-8,00;-6,18
2,85;0;0;0;0;85;0;0;0;-8,00;-6,18
2,86;0;0;0;0;85;0;0;0;-8,00;-6,18
2,88;0;0;0;0;85;0;0;0;-8,00;-6,18
2,90;0;0;0;0;85;0;0;0;-8,00;-6,18
2,91;0;0;0;0;85;0;0;0;-8,00;-6,18
2,93;0;0;0;0;85;0;0;0;-8,00;-6,18
2,95;0;0;0;0;85;0;0;0;-8,00;-6,18
2,96;0;0;0;0;85;0;0;0;-8,00;-6,18
2,98;0;0;0;0;85;0;0;0;-8,00;-6,18
3,00;0;0;0;0;85;0;0;0;-8,00;-6,18
3,01;0;0;0;0;85;0;0;0;-8,00;-6,18
3,03;0;0;0;0;85;0;0;0;-8,00;-6,18
3,05;0;0;0;0;85;0;0;0;-8,00;-6,18
3,06;0;0;0;0;85;0;0;0;-8,00;-6,18
3,08;0;0;0;0;85;0;0;0;-8,00;-6,18
3,09;0;0;0;0;85;0;0;0;-8,00;-6,18
3,11;0;0;0;0;85;0;0;0;-8,00;-6,18
3,13;0;0;0;0;85;0;0;0;-8,00;-6,18
3,14;0;0;0;0;85;0;0;0;-8,00;-6,18
3,16;0;0;0;0;85;0;0;0;-8,00;-6,18
3,18;0;0;0;0;85;0;0;0;-8,00;-6,18
3,19;0;0;0;0;85;0;0;0;-8,00;-6,18
3,21;0;0;0;0;85;0;0;0;-8,00;-6,18
3,23;0;0;0;0;85;0;0;0;-8,00;-6,18
3,24;0;0;0;0;85;0;0;0;-8,00;-6,18
3,26;0;0;0;0;85;0;0;0;-8,00;-6,18
3,28;0;0;0;0;85;0;0;0;-8,00;-6,18
3,29;0;0;0;0;85;0;0;0;-8,00;-6,18
3,31;0;0;0;0;85;0;0;0;-8,00;-6,18
3,33;0;0;0;0;85;0;0;0;-8,00;-6,18
3,34;0;0;0;0;85;0;0;0;-8,00;-6,18
3,36;0;0;0;0;85;0;0;0;-8,00;-6,18
3,38;0;0;0;0;85;0;0;0;-8,00;-6,18
3,39;0;0;0;0;85;0;0;0;-8,00;-6,18
3,41;0;0;0;0;85;0;0;0;-8,00;-6,18
3,43;0;0;0;0;85;0;0;0;-8,00;-6,18
3,44;0;0;0;0;85;0;0;0;-8,00;-6,18
3,46;0;0;0;0;85;0;0;0;-8,00;-6,18
3,48;0;0;0;0;85;0;0;0;-8,00;-6,18
3,49;0;0;0;0;85;0;0;0;-8,00;-6,18
3,51;0;0;0;0;85;0;0;0;-8,00;-6,18
3,53;0;0;0;0;85;0;0;0;-8,00;-6,18
3,54;0;0;0;0;85;0;0;0;-8,00;-6,18
3,56;0;0;0;0;85;0;0;0;-8,00;-6,18
3,58;0;0;0;0;85;0;0;0;-8,00;-6,18
3,59;0;0;0;0;85;0;0;0;-8,00;-6,18
3,61;0;0;0;0;85;0;0;0;-8,00;-6,18
3,63;0;0;0;0;85;0;0;0;-8,00;-6,18
3,64;0;0;0;0;85;0;0;0;-8,00;-6,18
3,66;0;0;0;0;85;0;0;0;-8,00;-6,18
3,68;0;0;0;0;85;0;0;0;-8,00;-6,18
3,69;0;0;0;0;85;0;0;0;-8,00;-6,18
3,71;0;0;0;0;85;0;0;0;-8,00;-6,18
3,73;0;0;0;0;85;0;0;0;-8,00;-6,18
3,74;0;0;0;0;85;0;0;0;-8,00;-6,18
3,76;0;0;0;0;85;0;0;0;-8,00;-6,18
3,78;0;0;0;0;85;0;0;0;-8,00;-6,18
3,79;0;0;0;0;85;0;0;0;-8,00;-6,18
3,81;0;0;0;0;85;0;0;0;-8,00;-6,18
3,83;0;0;0;0;85;0;0;0;-8,00;-6,18
3,84;0;0;0;0;85;0;0;0;-8,00;-6,18
3,86;0;0;0;0;85;0;0;0;-8,00;-6,18
3,88;0;0;0;0;85;0;0;0;-8,00;-6,18
3,89;0;0;0;0;85;0;0;0;-8,00;-6,18
3,91;0;0;0;0;85;0;0;0;-8,00;-6,18
3,93;0;0;0;0;85;0;0;0;-8,00;-6,18
3,94;0;0;0;0;85;0;0;0;-8,00;-6,18
3,96;0;0;0;0;85;0;0;0;-8,00;-6,18
3,98;0;0;0;0;85;0;0;0;-8,00;-6,18
3,99;0;0;0;0;85;0;0;0;-8,00;-6,18
4,01;0;0;0;0;85;0;0;0;-8,00;-6,18
4,03;0;0;0;0;85;0;0;0;-8,00;-6,18
4,04;0;0;0;0;85;0;0;0;-8,00;-6,18
4,06;0;0;0;0;85;0;0;0;-8,00;-6,18
4,08;0;0;0;0;85;0;0;0;-8,00;-6,18
4,09;0;0;0;0;85;0;0;0;-8,00;-6,18
4,11;0;0;0;0;85;0;0;0;-8,00;-6,18
4,13;0;0;0;0;85;0;0;0;-8,00;-6,18
4,14;0;0;0;0;85;0;0;0;-8,00;-6,18
4,16;0;0;0;0;85;0;0;0;-8,00;-6,18
4,18;0;0;0;0;85;0;0;0;-8,00;-6,18
4,19;0;0;0;0;85;0;0;0;-8,00;-6,18
4,21;0;0;0;0;85;0;0;0;-8,00;-6,18
4,23;0;0;0;0;85;0;0;0;-8,00;-6,18
4,24;0;0;0;0;85;0;0;0;-8,00;-6,18
4,26;0;0;0;0;85;0;0;0;-8,00;-6,18
4,28;0;0;0;0;85;0;0;0;-8,00;-6,18
4,29;0;0;0;0;85;0;0;0;-8,00;-6,18
4,31;0;0;0;0;85;0;0;0;-8,00;-6,18
4,32;0;0;0;0;85;0;0;0;-8,00;-6,18
4,34;0;0;0;0;85;0;0;0;-8,00;-6,18
4,36;0;0;0;0;85;0;0;0;-8,00;-6,18
4,37;0;0;0;0;85;0;0;0;-8,00;-6,18
4,39;0;0;0;0;85;0;0;0;-8,00;-6,18
4,41;0;0;0;0;85;0;0;0;-8,00;-6,18
4,42;0;0;0;0;85;0;0;0;-8,00;-6,18
4,44;0;0;0;0;85;0;0;0;-8,00;-6,18
4,46;0;0;0;0;85;0;0;0;-8,00;-6,18
4,47;0;0;0;0;85;0;0;0;-8,00;-6,18
4,49;0;0;0;0;85;0;0;0;-8,00;-6,18
4,51;0;0;0;0;85;0;0;0;-8,00;-6,18
4,52;0;0;0;0;85;0;0;0;-8,00;-6,18
4,54;0;0;0;0;85;0;0;0;-8,00;-6,18
4,56;0;0;0;0;85;0;0;0;-8,00;-6,18
4,57;0;0;0;0;85;0;0;0;-8,00;-6,18
4,59;0;0;0;0;85;0;0;0;-8,00;-6,18
4,61;0;0;0;0;85;0;0;0;-8,00;-6,18
4,62;0;0;0;0;85;0;0;0;-8,00;-6,18
4,64;0;0;0;0;85;0;0;0;-8,00;-6,18
4,66;0;0;0;0;85;0;0;0;-8,00;-6,18
4,67;0;0;0;0;85;0;0;0;-8,00;-6,18
4,69;0;0;0;0;85;0;0;0;-8,00;-6,18
4,71;0;0;0;0;85;0;0;0;-8,00;-6,18
4,72;0;0;0;0;85;0;0;0;-8,00;-6,18
4,74;0;0;0;0;85;0;0;0;-8,00;-6,18
4,76;0;0;0;0;85;0;0;0;-8,00;-6,18
4,77;0;0;0;0;85;0;0;0;-8,00;-6,18
4,79;0;0;0;0;85;0;0;0;-8,00;-6,18
4,81;0;0;0;0;85;0;0;0;-8,00;-6,18
4,82;0;0;0;0;85;0;0;0;-8,00;-6,18
4,84;0;0;0;0;85;0;0;0;-8,00;-6,18
4,86;0;0;0;0;85;0;0;0;-8,00;-6,18
4,87;0;0;0;0;85;0;0;0;-8,00;-6,18
4,89;0;0;0;0;85;0;0;0;-8,00;-6,18
4,91;0;0;0;0;85;0;0;0;-8,00;-6,18
4,92;0;0;0;0;85;0;0;0;-8,00;-6,18
4,94;0;0;0;0;85;0;0;0;-8,00;-6,18
4,96;0;0;0;0;85;0;0;0;-8,00;-6,18
4,97;0;0;0;0;85;0;0;0;-8,00;-6,18
4,99;0;0;0;0;85;0;0;0;-8,00;-6,18
5,01;0;0;0;0;85;0;0;0;-8,00;-6,18
5,02;0;0;0;0;85;0;0;0;-8,00;-6,18
5,04;0;0;0;0;85;0;0;0;-8,00;-6,18
5,06;0;0;0;0;85;0;0;0;-8,00;-6,18
5,07;0;0;0;0;85;0;0;0;-8,00;-6,18
5,09;0;0;0;0;85;0;0;0;-8,00;-6,18
5,11;0;0;0;0;85;0;0;0;-8,00;-6,18
5,12;0;0;0;0;85;0;0;0;-8,00;-6,18
5,14;0;0;0;0;85;0;0;0;-8,00;-6,18
5,16;0;0;0;0;85;0;0;0;-8,00;-6,18
5,17;0;0;0;0;85;0;0;0;-8,00;-6,18
5,19;0;0;0;0;85;0;0;0;-8,00;-6,18
5,21;0;0;0;0;85;0;0;0;-8,00;-6,18
5,22;0;0;0;0;85;0;0;0;-8,00;-6,18
5,24;0;0;0;0;85;0;0;0;-8,00;-6,18
5,26;0;0;0;0;85;0;0;0;-8,00;-6,18
5,27;0;0;0;0;85;0;0;0;-8,00;-6,18
5,29;0;0;0;0;85;0;0;0;-8,00;-6,18
5,31;0;0;0;0;85;0;0;0;-8,00;-6,18
5,32;0;0;0;0;85;0;0;0;-8,00;-6,18
5,34;0;0;0;0;85;0;0;0;-8,00;-6,18
5,36;0;0;0;0;85;0;0;0;-8,00;-6,18
5,37;0;0;0;0;85;0;0;0;-8,00;-6,18
5,39;0;0;0;0;85;0;0;0;-8,00;-6,18
5,41;0;0;0;0;85;0;0;0;-8,00;-6,18
5,42;0;0;0;0;85;0;0;0;-8,00;-6,18
5,44;0;0;0;0;85;0;0;0;-8,00;-6,18
5,46;0;0;0;0;85;0;0;0;-8,00;-6,18
5,47;0;0;0;0;85;0;0;0;-8,00;-6,18
5,49;0;0;0;0;85;0;0;0;-8,00;-6,18
5,51;0;0;0;0;85;0;0;0;-8,00;-6,18
5,52;0;0;0;0;85;0;0;0;-8,00;-6,18
5,54;0;0;0;0;85;0;0;0;-8,00;-6,18
5,55;0;0;0;0;85;0;0;0;-8,00;-6,18
5,57;0;0;0;0;85;0;0;0;-8,00;-6,18
5,59;0;0;0;0;85;0;0;0;-8,00;-6,18
5,60;0;0;0;0;85;0;0;0;-8,00;-6,18
5,62;0;0;0;0;85;0;0;0;-8,00;-6,18
5,64;0;0;0;0;85;0;0;0;-8,00;-6,18
5,65;0;0;0;0;85;0;0;0;-8,00;-6,18
5,67;0;0;0;0;85;0;0;0;-8,00;-6,18
5,69;0;0;0;0;85;0;0;0;-8,00;-6,18
5,70;0;0;0;0;85;0;0;0;-8,00;-6,18
5,72;0;0;0;0;85;0;0;0;-8,00;-6,18
5,74;0;0;0;0;85;0;0;0;-8,00;-6,18
5,75;0;0;0;0;85;0;0;0;-8,00;-6,18
5,77;0;0;0;0;85;0;0;0;-8,00;-6,18
5,79;0;0;0;0;85;0;0;0;-8,00;-6,18
5,80;0;0;0;0;85;0;0;0;-8,00;-6,18
5,82;0;0;0;0;85;0;0;0;-8,00;-6,18
5,84;0;0;0;0;85;0;0;0;-8,00;-6,18
5,85;0;0;0;0;85;0;0;0;-8,00;-6,18
5,87;0;0;0;0;85;0;0;0;-8,00;-6,18
5,89;0;0;0;0;85;0;0;0;-8,00;-6,18
5,90;0;0;0;0;85;0;0;0;-8,00;-6,18
5,92;0;0;0;0;85;0;0;0;-8,00;-6,18
5,94;0;0;0;0;85;0;0;0;-8,00;-6,18
5,95;0;0;0;0;85;0;0;0;-8,00;-6,18
5,97;0;0;0;0;85;0;0;0;-8,00;-6,18
5,99;0;0;0;0;85;0;0;0;-8,00;-6,18
6,00;0;0;0;0;85;0;0;0;-8,00;-6,18
6,02;0;0;0;0;85;0;0;0;-8,00;-6,18
6,04;0;0;0;0;85;0;0;0;-8,00;-6,18
6,05;0;0;0;0;85;0;0;0;-8,00;-6,18
6,07;0;0;0;0;85;0;0;0;-8,00;-6,18
6,09;0;0;0;0;85;0;0;0;-8,00;-6,18
6,10;0;0;0;0;85;0;0;0;-8,00;-6,18
6,12;0;0;0;0;85;0;0;0;-8,00;-6,18
6,14;0;0;0;0;85;0;0;0;-8,00;-6,18
6,15;0;0;0;0;85;0;0;0;-8,00;-6,18
6,17;0;0;0;0;85;0;0;0;-8,00;-6,18
6,19;0;0;0;0;85;0;0;0;-8,00;-6,18
6,20;0;0;0;0;85;0;0;0;-8,00;-6,18
6,22;0;0;0;0;85;0;0;0;-8,00;-6,18
6,24;0;0;0;0;85;0;0;0;-8,00;-6,18
6,25;0;0;0;0;85;0;0;0;-8,00;-6,18
6,27;0;0;0;0;85;0;0;0;-8,00;-6,18
6,29;0;0;0;0;85;0;0;0;-8,00;-6,18
6,30;0;0;0;0;85;0;0;0;-8,00;-6,18
6,32;0;0;0;0;85;0;0;0;-8,00;-6,18
6,34;0;0;0;0;85;0;0;0;-8,00;-6,18
6,35;0;0;0;0;85;0;0;0;-8,00;-6,18
6,37;0;0;0;0;85;0;0;0;-8,00;-6,18
6,39;0;0;0;0;85;0;0;0;-8,00;-6,18
6,40;0;0;0;0;85;0;0;0;-8,00;-6,18
6,42;0;0;0;0;85;0;0;0;-8,00;-6,18
6,44;0;0;0;0;85;0;0;0;-8,00;-6,18
6,45;0;0;0;0;85;0;0;0;-8,00;-6,18
6,47;0;0;0;0;85;0;0;0;-8,00;-6,18
6,49;0;0;0;0;85;0;0;0;-8,00;-6,18
6,50;0;0;0;0;85;0;0;0;-8,00;-6,18
6,52;0;0;0;0;85;0;0;0;-8,00;-6,18
6,54;0;0;0;0;85;0;0;0;-8,00;-6,18
6,55;0;0;0;0;85;0;0;0;-8,00;-6,18
6,57;0;0;0;0;85;0;0;0;-8,00;-6,18
6,59;0;0;0;0;85;0;0;0;-8,00;-6,18
6,60;0;0;0;0;85;0;0;0;-8,00;-6,18
6,62;0;0;0;0;85;0;0;0;-8,00;-6,18
6,64;0;0;0;0;85;0;0;0;-8,00;-6,18
6,65;0;0;0;0;85;0;0;0;-8,00;-6,18
6,67;0;0;0;0;85;0;0;0;-8,00;-6,18
6,69;0;0;0;0;85;0;0;0;-8,00;-6,18
6,70;0;0;0;0;85;0;0;0;-8,00;-6,18
6,72;0;0;0;0;85;0;0;0;-8,00;-6,18
6,73;0;0;0;0;85;0;0;0;-8,00;-6,18
6,75;0;0;0;0;85;0;0;0;-8,00;-6,18
6,77;0;0;0;0;85;0;0;0;-8,00;-6,18
6,78;0;0;0;0;85;0;0;0;-8,00;-6,18
6,80;0;0;0;0;85;0;0;0;-8,00;-6,18
6,82;0;0;0;0;85;0;0;0;-8,00;-6,18
6,83;0;0;0;0;85;0;0;0;-8,00;-6,18
6,85;0;0;0;0;85;0;0;0;-8,00;-6,18
6,87;0;0;0;0;85;0;0;0;-8,00;-6,18
6,88;0;0;0;0;85;0;0;0;-8,00;-6,18
6,90;0;0;0;0;85;0;0;0;-8,00;-6,18
6,92;0;0;0;0;85;0;0;0;-8,00;-6,18
6,93;0;0;0;0;85;0;0;0;-8,00;-6,18
6,95;0;0;0;0;85;0;0;0;-8,00;-6,18
6,97;0;0;0;0;85;0;0;0;-8,00;-6,18
6,98;0;0;0;0;85;0;0;0;-8,00;-6,18
7,00;0;0;0;0;85;0;0;0;-8,00;-6,18
7,02;0;0;0;0;85;0;0;0;-8,00;-6,18
7,03;0;0;0;0;85;0;0;0;-8,00;-6,18
7,05;0;0;0;0;85;0;0;0;-8,00;-6,18
7,07;0;0;0;0;85;0;0;0;-8,00;-6,18
7,08;0;0;0;0;85;0;0;0;-8,00;-6,18
7,10;0;0;0;0;85;0;0;0;-8,00;-6,18
7,12;0;0;0;0;85;0;0;0;-8,00;-6,18
7,13;0;0;0;0;85;0;0;0;-8,00;-6,18
7,15;0;0;0;0;85;0;0;0;-8,00;-6,18
7,17;0;0;0;0;85;0;0;0;-8,00;-6,18
7,18;0;0;0;0;85;0;0;0;-8,00;-6,18
7,20;0;0;0;0;85;0;0;0;-8,00;-6,18
7,22;0;0;0;0;85;0;0;0;-8,00;-6,18
7,23;0;0;0;0;85;0;0;0;-8,00;-6,18
7,25;0;0;0;0;85;0;0;0;-8,00;-6,18
7,27;0;0;0;0;85;0;0;0;-8,00;-6,18
7,28;0;0;0;0;85;0;0;0;-8,00;-6,18
7,30;0;0;0;0;85;0;0;0;-8,00;-6,18
7,32;0;0;0;0;85;0;0;0;-8,00;-6,18
7,33;0;0;0;0;85;0;0;0;-8,00;-6,18
7,35;0;0;0;0;85;0;0;0;-8,00;-6,18
7,37;0;0;0;0;85;0;0;0;-8,00;-6,18
7,38;0;0;0;0;85;0;0;0;-8,00;-6,18
7,40;0;0;0;0;85;0;0;0;-8,00;-6,18
7,42;0;0;0;0;85;0;0;0;-8,00;-6,18
7,43;0;0;0;0;85;0;0;0;-8,00;-6,18
7,45;0;0;0;0;85;0;0;0;-8,00;-6,18
7,47;0;0;0;0;85;0;0;0;-8,00;-6,18
7,48;0;0;0;0;85;0;0;0;-8,00;-6,18
7,50;0;0;0;0;85;0;0;0;-8,00;-6,18
7,52;0;0;0;0;85;0;0;0;-8,00;-6,18
7,53;0;0;0;0;85;0;0;0;-8,00;-6,18
7,55;0;0;0;0;85;0;0;0;-8,00;-6,18
7,57;0;0;0;0;85;0;0;0;-8,00;-6,18
7,58;0;0;0;0;85;0;0;0;-8,00;-6,18
7,60;0;0;0;0;85;0;0;0;-8,00;-6,18
7,62;0;0;0;0;85;0;0;0;-8,00;-6,18
7,63;0;0;0;0;85;0;0;0;-8,00;-6,18
7,65;0;0;0;0;85;0;0;0;-8,00;-6,18
